X1,X2,X3,X4,X5,X6,X7,X8,Y
0.87,737.82,268.59,137.99,5.02,2.51,0.13,0.59,74.34
0.63,685.73,337.15,166.96,5.49,2.85,0.04,4.88,73.96
0.85,715.6,265.68,214.86,4.11,3.69,0.39,4.1,35.18
0.65,693.09,272.08,128.45,3.77,3.12,0.38,3.54,73
0.75,795.37,341.43,131.82,3.63,4.86,0.37,4.73,96.96
0.65,680.45,295.25,116.64,4.46,4.24,0.36,1.05,81.13
0.79,796.57,293.44,193.58,6.61,4.23,0.39,0.66,61.08
0.98,623.61,333.52,192.18,6.72,2.1,0.38,4.78,52.12
0.85,573.97,257.56,213.12,5.53,3.95,0.22,3.67,17.62
0.69,730.79,360.69,172.03,6.45,4.08,0.16,1.96,77.87
0.86,742.55,399.38,140.84,4.95,2.74,0.07,0.07,95.63
0.9,623.81,306.03,162.22,5.52,4.14,0.32,2.42,59.51
0.81,600.19,366.97,220.36,4.34,2.82,0.35,0.14,31.45
0.9,608.59,270.2,145.29,5.27,2.17,0.36,4.22,59.19
0.93,668.31,311.91,118.71,6.59,4.62,0.35,4.99,94.72
0.76,541.42,370.7,137.13,6.89,2.49,0.23,0.63,72.71
0.88,683.04,247.35,171.74,4.34,3.08,0.07,0.53,40.78
0.67,678.12,279.2,192.92,5.71,4.27,0.16,0.97,39.83
0.68,590.11,405.83,175.55,5.3,2.3,0.16,3.55,68.45
0.91,662.64,306.26,189.9,4.25,3.24,0.3,1.88,47.17
0.66,754.06,271.02,192.69,4.16,4.36,0.32,4.38,52
0.77,544.81,363.67,141.96,4.48,2.76,0.29,0.42,64.68
0.65,557.21,319.15,201.16,6.64,3.26,0.14,2.44,32.23
0.81,669.24,252.1,149.38,5.86,3.42,0.06,1.85,56.43
0.95,793.71,363.81,200.48,5.26,2.83,0.14,3.88,72.42
0.9,611.46,249.18,117.02,6.99,3.44,0.01,2.23,71.71
0.74,612.45,384.44,131.35,6.38,2.19,0.36,1.56,87.26
0.97,707.85,373.43,161.75,6.52,4.73,0.15,2.76,87.4
0.91,626.55,340.91,140.81,5.71,3.09,0.24,1.02,78.37
0.91,739.65,376.31,216.32,6.1,3.96,0.3,1.49,58.64
0.8,794.5,401.5,180.15,4.14,4.74,0.35,3.88,88.03
0.72,534.81,375.94,177.96,6.84,2.56,0.32,4.25,55.8
0.95,663.86,292.32,139.79,6.83,4.66,0.32,1.84,74.24
0.95,653.97,329.72,165.26,6.9,4.83,0.01,1.76,68.59
0.85,735.86,371.06,194.88,5.63,2.02,0.34,4.29,68.04
0.66,789.55,354.12,199.7,6.88,2.93,0.37,2.13,71.04
0.8,625.31,265.36,219.17,5.24,3.05,0.11,3.07,18.1
0.82,744.82,282.62,161.87,5.12,4.09,0.18,2.56,72.48
0.76,798.05,302.38,186.19,6.31,2.62,0.27,1.06,66.18
0.72,655.02,263.03,192.8,5.48,4.81,0.18,1.85,33.72
0.97,568.46,259.17,187.81,6.23,4.46,0.37,2.76,34.36
0.68,571.88,295.56,120.28,3.56,3.01,0.25,0.73,62.51
0.86,683.37,403.42,201.88,4.74,2.16,0.38,0.6,58.57
0.88,749.54,283.88,125.35,4.9,2.27,0.05,0.46,85.49
0.67,549.46,369.68,154.34,5.29,4.37,0.2,2.75,66.04
0.82,759.24,327.74,167.36,5.71,2.62,0.12,2.94,76.47
0.73,671.65,349.49,148.4,5.25,4.37,0.06,0.8,77.19
0.91,689.96,284.29,143.16,5.25,4.38,0.08,3.75,73.34
0.67,639.14,408,198.06,4.92,4.95,0.2,2.44,61.73
0.92,788.01,356.82,168.5,5.97,3.13,0.22,2.93,86.63
0.74,779.92,358.86,143.4,5.63,4.18,0.05,4.6,98.49
0.7,589.16,304.78,173.05,4.98,4.08,0.18,2.06,45.54
0.68,583.64,383.1,175.25,5.09,4.23,0.36,4.78,62.48
0.85,763.36,254.96,169.47,6.4,4.25,0.04,3.95,63.34
0.82,772.34,353.95,136.76,4.51,3.16,0.37,0.01,92.11
0.89,735.26,355.61,210.79,3.98,4.07,0.18,3.64,55.94
0.88,658.82,271.13,134.2,5.74,2.35,0.17,4.62,71.22
0.7,736.56,343.63,184.2,6.33,4.08,0.38,0.52,64.15
0.67,563.6,257.98,167.94,5.72,2.74,0.39,0.81,37.28
0.94,582.48,283.57,204.26,6.8,2.05,0.33,4.83,30.14
0.86,807.05,352.64,171.08,3.84,4.49,0.37,0.56,83.31
0.94,782.15,339.43,202.17,4.61,4.59,0.32,3.21,68.57
0.93,766.55,322.16,111.86,5.95,3.36,0.16,2.16,107.87
0.9,536.55,258.41,166.25,5.92,4.11,0.3,1.36,40.95
0.9,618.07,370.89,146.95,4.04,4.54,0.26,4.02,76.32
0.96,728.64,277.17,184.77,5.22,4.77,0.16,3.37,54.45
0.84,724.35,252.64,218.22,4.72,2.05,0.38,1.94,26.37
0.84,757.9,366.99,218.06,5.8,2.72,0.28,2.25,61.07
0.81,698.71,406.28,144.08,5.08,4.11,0.22,1.66,98.29
0.72,625.68,414.86,213.35,6.07,4.49,0.15,3.99,62.3
0.84,727.81,282.49,204.94,4.54,3.57,0.32,3.53,42.04
0.9,547.59,343.43,131.67,3.97,3.56,0.31,1.96,69.24
0.72,789.73,353.83,118.5,3.67,4.02,0.06,4.06,105.34
0.73,544.08,336.66,195.05,5.87,2,0.34,0.52,31.73
0.89,708.3,272.08,211.95,6.58,2.91,0.33,2.54,38.35
0.63,722.29,289,110.89,4.26,3.05,0.23,2.36,83.68
0.64,684.98,384.57,125.34,6.74,2.46,0.12,2.83,102.14
0.72,688.83,366.39,211.94,4.43,3.9,0.02,0.84,47.45
0.89,726.87,379.87,217.63,5.54,4.58,0.06,3.7,64.31
0.63,680,317.9,192.52,5.48,4.77,0.12,2.59,49.98
0.74,769.96,402.97,147.87,5.07,2.41,0.16,4.75,102.19
0.89,710.51,353.31,144.03,4.67,2.39,0.24,1,86.95
0.91,787.56,249.39,187.09,4.02,2.47,0.08,2.05,52.69
0.84,552.29,326.54,211.61,3.78,3.13,0.04,1.84,25.76
0.65,523.24,326.83,114.87,6.16,3.52,0.1,0.28,72.59
0.87,631.86,253.91,135.5,6.13,3.28,0.07,3.57,66.76
0.71,790.52,339.77,194.62,6.72,2.43,0.04,2.49,70.91
0.76,535.83,409.5,167.3,3.56,2.44,0.28,4.95,63.17
0.95,556.11,342.87,201.22,5.02,4.12,0.07,1.36,35.95
0.91,569.87,294.17,110.28,4.83,2.11,0.07,0.33,71.04
0.9,639.46,334.86,212.51,5.9,4.87,0.24,2.66,40.63
0.78,719.31,248.71,146.51,6.95,4.95,0,2.76,66.11
0.86,529.39,305.36,207.97,5.13,4.22,0.33,2.21,20.12
0.78,541.93,414.64,127.73,4.01,3.57,0.12,4.43,88.53
0.76,628.96,294.53,194.74,4.65,4.14,0.04,1.09,35.96
0.92,573.66,386.89,134.03,6.51,2.86,0.17,0.19,77.58
0.69,799.8,378.45,211.81,6.92,3.55,0.37,3.9,71.61
0.67,515.71,250.34,123.56,4.1,4.25,0.18,3.01,51.95
0.65,690.35,391.27,160.31,4.62,2.97,0.13,0.8,79.82
0.67,601.82,346.66,181.16,6.02,4.6,0.14,4.81,56.63
0.74,608.96,353.66,115.71,5.01,2.83,0.07,3.09,88.15
0.68,794.64,391.58,125.93,3.75,4.31,0.04,0.84,106.83
0.65,792.63,411.63,216.73,4.29,2.41,0.38,0.11,69.1
0.77,616.12,395.11,186.19,5.12,2.91,0.14,0.23,57.01
0.83,796.33,393.43,219.29,6.16,4.77,0.14,4.14,72.35
0.75,758.8,307.91,154.68,4.53,3.56,0.04,3.22,75.02
0.78,684.33,411.83,204.28,3.75,2.98,0.27,4.38,65.98
0.9,713.78,401.64,177.97,5.02,2.98,0.31,1.56,77.92
0.82,772.14,333.1,177.04,4.34,2.76,0.31,4.66,74.63
0.8,626.47,306.14,139.63,3.9,4.29,0.13,4.71,69.99
0.65,788.42,302.74,216.75,6.68,4.76,0.18,2.16,50.25
0.62,753.86,305.23,125.36,3.8,4.41,0.35,3.28,94.88
0.82,554.13,375.24,212.37,5.89,2.25,0.13,0.91,37.17
0.89,787.14,333.01,204.09,6.53,3.57,0.07,4.73,67.01
0.71,609.8,386.37,134.52,6.3,4.17,0.22,1.15,86.39
0.97,696.64,307.35,174.49,6.37,4.4,0.39,0.72,58.48
0.8,714.44,360.88,168.91,3.98,4.8,0.19,3.63,76.33
0.98,726.98,314.85,191.23,4.49,4.98,0.24,4.67,60.05
0.97,697.46,367.57,194.22,6.84,2.84,0.27,2.47,64.48
0.83,805.26,275.82,112.58,5.64,3.18,0.26,1.07,95.81
0.9,679.35,327.61,216.93,6.02,2.34,0.11,3.93,43.53
0.94,657.34,376.86,159.54,4.08,2.26,0.25,2.05,75.46
0.79,538.11,258.11,188.87,4.52,3.03,0.28,2.93,25.03
0.84,765.11,261.82,130.35,6.96,2.2,0.13,1.13,78.56
0.67,763.82,252.05,216.09,5.53,4.15,0.09,0.25,36.1
0.96,734.09,315.09,189.01,6.03,2.23,0.16,4.62,60.7
0.81,687.97,380.09,145.91,4.99,4.42,0.23,3.37,87.73
0.71,735.85,285.3,180.17,5.09,4.99,0.04,0.34,49.12
0.87,638.59,406.4,132.42,4.91,2.93,0.08,1.56,90.98
0.86,557.75,285.67,172.66,5.64,2.66,0.38,2.66,41.89
0.87,527.34,305.77,185.65,6.39,2.88,0.17,3.34,34.38
0.84,627.43,267.71,187.03,5.19,2.17,0.24,3.87,40.32
0.9,717.32,292.51,161.75,6.28,4.13,0.06,4.66,72.26
0.78,653.52,308.3,157.89,3.68,2.69,0.12,2.44,60.2
0.67,748.99,303.56,209.27,3.56,2.65,0.09,4.05,47.36
0.7,679.82,249.54,137.75,6.34,4.74,0.14,4.47,72.3
0.79,671.77,339.3,183.69,6.14,2.66,0.24,2.02,58.31
0.96,613.96,393.41,155.7,6.07,2.27,0.13,4.89,80.19
0.88,600.68,344.83,159.97,6.44,2.1,0.34,0.31,59.89
0.8,536.21,401.59,163.03,5.14,3.28,0.03,2.87,66.93
0.62,631.9,272.65,157.45,5.13,4.78,0.04,1.7,51.43
0.96,622.35,323.71,116.26,3.96,3.68,0.24,2.29,83.02
0.93,676.04,309.63,121.14,4.02,3.27,0.01,3.7,82.78
0.88,610.93,369.37,150.29,5.12,2.02,0.11,0.22,67.65
0.98,624.7,256.61,122.66,5.23,2.48,0.1,4.64,66.65
0.83,726.51,338.88,192.95,4.39,4.1,0.36,3.54,63.7
0.97,798.87,251.92,167.63,6.85,2.81,0.23,0.35,64.57
0.62,667.33,292.92,189.38,6.69,3.9,0.19,4.31,51.75
0.86,601,340.11,154.91,4.12,2.17,0.08,0.87,59.14
0.79,694.59,271.45,206.19,3.71,3.16,0.2,1.87,35.91
0.73,786.28,283.15,190.08,4.06,2.31,0.1,4.27,59.01
0.69,686.27,293.63,188.47,4.19,4.41,0.01,3.21,47.87
0.86,550.46,255.92,165.28,4.06,4.07,0.01,1.17,36.21
0.92,528.63,406.2,165.79,6.54,4.69,0.25,1.4,67.74
0.85,699.28,387.23,121.12,4.69,4.15,0.4,1.28,105.54
0.8,535.3,290.6,178.82,3.89,4.55,0.19,1.64,32.18
0.89,683.92,401.86,135.99,3.65,3.37,0.08,4.21,94.04
0.69,766.42,318.9,169.87,5.49,4.78,0.02,4.6,76.97
0.95,784.81,321.79,187.2,3.66,4.15,0.25,4.19,69.04
0.79,772.4,356.72,128.35,6.47,4.53,0.22,2.84,102.5
0.95,781.51,250.35,214.09,5.75,2.67,0.29,3.3,39.73
0.83,627.47,250.4,212.4,6.78,2.71,0.16,0.9,21.12
0.7,629.99,325.46,161.5,4.08,2.68,0.05,0.8,56.93
0.77,631.38,302.66,124.33,4.32,4.46,0.22,1.47,73.31
0.75,600.03,355.83,121.1,5.09,4.1,0.27,0.51,85.37
0.94,796,408.75,187.96,6.49,3.31,0.3,2.01,87.68
0.78,766.51,339.06,144.99,4.37,3.76,0.05,3.79,90.4
0.95,539.73,374.94,165.31,6.89,3.49,0.32,3.71,64.53
0.86,534.07,408.13,206.63,3.71,2.99,0.18,4.87,44.63
0.63,641.46,310.17,110.62,4.66,4.64,0.19,3.97,86.11
0.85,590.54,260.59,197.82,4.81,2.66,0.05,1.38,23.82
0.9,538.31,302.98,211.91,4.83,4.02,0.09,4.62,24.36
0.85,692.71,328.09,209.94,3.54,3.24,0.38,3.72,46.64
0.68,593.15,248.84,146.52,5.36,4.26,0.21,2.59,48.75
0.93,781.34,280.51,218.5,6.32,4.34,0.3,3.08,46.2
0.83,629.1,358.02,209.99,6.49,3.48,0.27,3.44,46.24
0.85,610.61,326.09,202.22,5.15,4.22,0.31,0.09,36.14
0.73,559.25,415,180.45,5.27,2.16,0.09,3.26,59.47
0.64,777.02,393.44,132.34,6.19,4.48,0.03,0.43,107.25
0.78,634.23,382.89,181.75,3.57,4.64,0.36,2.48,64.48
0.68,757.18,388.95,131.88,6.76,3.6,0.34,4.04,111.8
0.62,758.74,381.82,139.72,5.64,2.52,0.3,4.4,101.08
0.92,573.04,394.26,147.78,4.83,3.57,0.16,3.82,79.16
0.69,605.46,254.85,214.2,3.81,3.46,0.06,3.89,17.31
0.87,680.66,363.32,181.45,5.53,3.87,0.07,1.01,64.74
0.66,524.33,294.26,121.67,6.44,3.25,0.16,2.77,65.95
0.95,680.05,328.11,163.59,6.4,3.99,0.24,1.68,70.64
0.66,540.26,256.55,143.65,3.57,4.36,0.28,0.88,44.41
0.86,757.65,289.59,203.36,6.18,4.76,0.13,2.51,51.33
0.64,736.91,278.65,202.28,6.28,2.63,0.3,1.51,43.85
0.91,757.51,277.69,151.63,5.75,2.1,0,3.21,73.46
0.96,731.69,257.61,167.03,6.76,2.5,0.4,0.94,60.2
0.68,634.56,409.76,126.66,5.35,3.58,0.23,3.43,100.34
0.95,606.38,363.78,128.77,6.91,4.5,0.13,2.43,85.91
0.65,717.85,405.83,125.22,6.09,2.35,0.01,4.04,109.25
0.85,641.34,275.23,118.98,6.29,3.36,0.21,0.51,75.6
0.63,620.59,411.45,140.51,3.89,2.78,0.16,1.04,85.19
0.87,584.34,382.13,220.2,4.87,2.91,0.02,3.53,37.18
0.8,785.85,406.18,151.23,6.08,4.65,0.04,0.15,99.44
0.8,690.45,338.28,112.36,3.52,3.63,0.29,0.54,90.91
0.65,746.58,263.13,119.27,4.16,3.71,0.03,0.55,78.49
0.88,540.11,298.32,152.85,5.91,2.63,0.08,2.52,54.19
0.79,580.83,411.65,171.2,4.53,2.57,0.17,0.03,64.87
0.67,588.47,280.46,214.04,4.13,4.31,0.35,3.26,25.73
0.77,628.2,253.31,117.93,4.23,2.82,0.23,2.7,64.56
0.85,717.73,412.07,118.05,5.99,2.7,0.02,4.34,111.41
0.68,771.34,249.42,183.69,4.62,4.37,0.03,1.32,49.68
0.87,636.69,338.57,155.64,6.04,4.63,0.25,4.7,71.66
0.96,706.45,320.11,116.57,4.42,3.77,0.2,3.11,92.71
0.84,750.13,361.51,136.26,4.13,3.16,0.28,2.53,96.71
0.81,556.68,310.93,156.11,4.98,3.8,0.36,1.85,53.5
0.9,757.4,365.43,174.94,6.02,4.96,0.32,1.3,75.87
0.84,678.51,383.68,198.3,6.03,2.37,0.16,1.28,56.36
0.83,535.02,292.06,119.62,6.78,4.88,0.34,2.43,70.75
0.77,631.46,359.7,193.43,3.61,4.88,0.28,2.88,51.99
0.94,634.47,250.51,153.46,6.94,3.18,0.33,2.01,54.01
0.98,566.6,287.07,121,5.08,2.74,0.12,0.52,63.92
0.91,595.87,315.05,121.79,4.19,3.32,0.16,1.99,74.36
0.67,777.65,374.2,177.8,5.15,2.94,0.01,5,83.05
0.86,742.03,371.97,149.2,4.86,2.19,0.34,3.1,87.37
0.64,747.45,374.83,213.23,4.34,4.71,0.28,3.29,63.27
0.74,590.46,267.38,121.84,3.53,3.69,0.07,3.45,64.77
0.96,764.12,330.76,136.15,5.83,2.82,0.12,4.27,95.05
0.74,742.03,295.65,124.07,4.37,4.65,0.12,1.87,84.18
0.73,805.82,317.78,165.9,4.32,2.36,0.32,3.66,76.37
0.69,609.49,416.42,120.7,5.78,4.35,0.14,4.6,101.04
0.68,737.18,379.31,143.6,5,3.66,0.27,3.59,96.56
0.67,724.62,316.41,147.04,4.71,2.32,0.14,0.41,73.17
0.65,760.82,352.2,117.91,3.89,4.8,0.26,0.9,101.46
0.71,578.29,351.45,174.06,6.53,2.15,0.29,4.32,54.82
0.86,562.61,397.93,138.71,5.89,3.91,0.14,3.95,82.12
0.95,802.12,387.47,163.31,6,4.83,0.23,1.49,99.09
0.94,612.43,247.96,157.44,4.63,3.43,0.17,3.5,45.4
0.63,657.56,326.77,186.67,4.88,2.63,0,3.19,52.79
0.97,656.3,327.17,188.4,6.45,2.21,0.08,3.33,53.39
0.83,564.06,253.79,202.57,6.59,4.37,0.09,4.39,23.92
0.98,772.98,364.29,163.54,6.37,3.65,0.05,2.5,88.41
0.82,715.23,396.34,154.69,3.83,3.32,0.35,3.78,87.38
0.86,794.88,263.79,112.01,4.78,2.21,0.06,3.38,91.13
0.89,655.69,392.95,174.17,5.49,2.74,0.3,2.01,71.81
0.64,551.23,369.84,203.66,4,4.06,0.17,0.27,36.16
0.76,723.54,373.23,161.13,5.31,4.86,0.07,3.11,86.99
0.89,587.01,356,170.5,3.89,3.04,0.02,2.14,57.16
0.72,720.51,323.31,148.72,4.75,2.74,0.14,2.8,78.77
0.79,779.36,270.61,166.96,5.64,2.91,0.03,1.8,64.59
0.86,609.39,265.46,166.84,4.53,4.2,0.28,2.91,45.25
0.62,636.94,308.61,154.98,5.82,4.03,0.14,2.92,62.92
0.86,791.61,281.4,207.28,6.86,4.91,0.12,3.77,54.06
0.72,556.32,381.45,202.08,6.34,4.18,0.31,2.38,48.24
0.89,557.58,372.23,127.5,3.68,2.65,0.35,0.57,74.3
0.89,601.18,328.21,199.89,6.4,2.93,0.3,1.12,41.08
0.88,773.78,405.57,153.44,4.04,3.75,0.35,2.16,103.88
0.9,596.81,343.71,191.81,5.79,2.39,0.25,0.2,41.49
0.89,526.12,369.15,195.74,5.78,2.69,0.25,3.71,43.33
0.89,759.17,371.02,167.27,5.93,2.49,0.36,3.73,83.08
0.87,565.29,299.56,182.92,5.09,4.75,0.05,0.29,36.76
0.66,608.86,391.39,126.19,6.42,2.55,0.01,1.65,92.1
0.92,684.99,278.66,211.73,6.98,3.33,0.22,3.14,38.53
0.85,647.29,274.27,203.8,3.58,4.08,0.37,2.77,28.89
0.87,576.2,357.77,135.59,6.01,4.94,0.22,1.26,75.9
0.8,762.22,354.84,162.94,5.01,4.01,0.14,4.64,85.56
0.92,724.96,310.75,171.21,5.09,3.51,0.07,1.08,63.54
0.7,694.44,362.36,190.77,5.21,4.39,0.18,4.98,69.17
0.84,598.46,367.05,162.21,6.59,3.45,0.29,4.16,70.59
0.68,565.12,340.37,181.29,5.58,2.85,0.06,3.23,47.63
0.81,678,286.78,174.28,5.38,2.53,0.04,2.05,51.78
0.7,774.76,296.78,197.23,5.03,3.51,0.31,1.54,56.67
0.83,744.29,319.31,165.08,3.87,2.95,0.34,0.48,66.52
0.83,539.09,390.66,144.8,3.53,4.14,0.34,2.15,70.78
0.68,801.71,274.61,219.1,6.16,2.75,0.08,3.29,45.21
0.93,688.02,248.81,220.06,5.49,4.31,0.01,0.46,22.23
0.73,558.72,245.07,155.82,3.67,2.16,0.04,4.53,37.57
0.69,651.73,256.81,161.68,3.92,4.35,0.16,1.64,49.9
0.64,635.84,405.91,115.44,4.98,4.46,0.09,3.8,104.58
0.78,612.74,358.16,118.88,5.82,4.6,0.14,2.91,87.68
0.83,636.28,356.05,140.28,3.8,4.89,0.23,4.32,77.69
0.72,582.49,250.8,154.33,5.72,4.36,0.33,0.62,44.17
0.87,656.83,364.28,159.43,5.66,2.1,0.11,2.35,73.1
0.67,585.92,396.17,180.14,3.76,3.46,0.32,3.88,60.69
0.84,518.04,321.22,176.15,5.72,2.73,0.05,2.19,42.02
0.7,523.76,296.61,158.63,4.76,2.35,0.37,3.91,47.41
0.93,768.1,261.92,217.41,6.22,2.56,0.11,4.87,40.09
0.69,799.36,401.09,111.03,5.03,2.16,0.15,4.37,120.37
0.74,624.27,300.6,161.47,5.06,2.68,0,0.82,53.87
0.64,567.24,351.73,148.41,6.46,4.15,0.21,3.71,68.95
0.96,803.69,333.38,152.15,4.23,2.62,0.21,1.51,84.44
0.76,647.72,295.85,166.07,4.96,3.53,0.39,1.13,55.01
0.81,731.84,256.71,186.8,4.52,4.36,0.04,0.11,41.74
0.94,553.63,283.95,163.75,5.56,3.47,0.15,1.5,46.57
0.75,637.86,331.28,155.95,5.37,2.47,0.19,1.35,66.84
0.96,780.18,291.59,203.57,3.67,2.25,0.24,4.34,51.36
0.69,734.29,309.6,186.58,5.39,2.99,0.05,0.24,56.24
0.72,748.14,373.3,211.21,6.04,4.2,0.07,4.01,66.06
0.82,543.44,397.19,183.16,5.93,3.06,0.38,1,56.75
0.67,551.83,293.18,147.97,5.9,3.21,0.37,4.99,54.01
0.69,640.52,341.34,206.87,4.32,3.72,0.35,3.49,45.49
0.93,787.19,344.38,122.98,5.28,4.18,0.32,0.49,107.45
0.98,784.83,298.16,162.72,5.24,2.22,0.25,2.58,76.19
0.64,544.51,258.89,172.94,6.99,3.37,0.31,3.94,38.12
0.64,595.18,252.57,175.75,6.53,2.9,0.14,0.6,36.23
0.82,563.87,377.92,164.42,4.5,4.05,0.3,2.6,62.37
0.7,739.41,331.93,207.54,5.91,2.83,0.32,4.06,57.18
0.87,805.05,361.55,200.96,3.88,4.53,0.07,1.35,67.33
0.97,567.34,396.22,142.17,5.44,2.71,0,3.5,81.43
0.78,636.95,290.64,122.75,5.92,4.28,0.28,1.32,73.62
0.86,716.93,385.23,212.61,7,3.69,0.14,0.54,59.26
0.76,766.1,279.94,201.34,5.83,3.42,0.09,1.83,49.56
0.84,545.65,343.62,187.6,4.92,2.92,0.13,3.58,40.99
0.8,738.14,401.53,192.19,4.76,4.1,0.36,3.36,79.75
0.64,764.3,291.18,147.19,5.35,4.5,0.38,0.49,77.72
0.8,746.87,363.6,205.28,4.8,4.78,0,0.22,55.86
0.76,671.41,347.51,206.37,5.68,4.87,0.28,1.74,50.9
0.73,746.73,304.02,115.93,5.95,3.69,0.32,0.37,93.33
0.89,699.44,276.08,128.17,4.35,4.38,0.28,2.96,80.97
0.7,723.06,286.27,138.58,4.38,3.85,0.28,4.91,79.09
0.8,626.69,289.78,113.23,4.43,4.25,0.31,0.42,73.84
0.73,669.47,329.96,165.83,6.34,4.04,0.04,0.46,65.47
0.71,604.42,256.75,165.71,5.77,3.46,0.34,3.9,44.55
0.7,656.73,352.86,174.07,6.17,2.96,0.17,4.46,66.39
0.87,678.79,348.86,173.04,5.8,2.19,0.32,1.29,68.55
0.69,599.46,329.58,163.63,3.98,4.5,0.28,3.99,57.72
0.71,699.82,387.97,112.51,4.3,3.92,0.31,2.27,106.37
0.71,540.52,349.06,161.21,5.47,2.23,0.36,1.17,50.04
0.69,743.38,249.58,143.68,6.11,2.64,0.33,2.09,71.88
0.63,797.31,273.88,176.49,6.71,2.78,0.03,4.67,68.98
0.75,775.9,279.19,153.33,3.94,4.23,0.34,2.19,72.67
0.93,786.86,296.89,163.36,4.82,3.1,0.32,3.9,74.97
0.75,740.66,279.25,142.52,4.6,2.2,0.08,4.96,75.46
0.69,752.59,263.13,220.45,6.5,4.54,0.39,1.64,38.93
0.7,729.95,386.63,125.35,4.95,2.37,0.39,2.59,104.15
0.73,735.42,351.29,155.31,3.52,3.28,0.4,1.45,80.98
0.96,575.18,353.46,111.36,4.45,3.66,0.31,4.74,88.63
0.9,570.97,312.99,180.47,3.92,2.24,0.09,3.52,39.71
0.92,632.23,413.03,197.37,6.99,4.88,0.21,1.77,67.31
0.79,553.46,306.99,122.39,5.2,3.72,0.35,4.14,69.95
0.82,571.68,392.3,129.99,5.51,2.29,0.05,2.14,83.22
0.73,576.61,391.82,171.56,6.97,2.07,0.28,3.03,67.49
0.71,610.32,402.34,163.65,4.72,2.48,0.29,1.64,74.46
0.62,705.43,386.36,178.4,6.64,4.88,0.21,1.02,77.95
0.83,726.25,335.02,189.4,4.96,4.2,0.25,1.84,58.8
0.89,616.81,268.3,210.57,3.99,4.51,0.31,3.21,20.74
0.94,545.72,307.48,168.61,3.55,4.81,0.16,4.59,46.91
0.91,549.65,261.49,212.26,4.19,4.18,0.01,0.1,10.65
0.64,549.39,283.08,127.69,5.28,2.07,0.04,0.18,50.98
0.78,522.65,383.5,139.85,4.76,4.61,0.27,4.11,74.45
0.8,606.12,263.03,218.16,4.56,2.39,0.37,1.01,14.58
0.77,791.48,291.34,138.46,6.99,4.2,0.13,2.09,87.64
0.9,539.79,344.32,175.18,5.82,4.42,0.38,0.13,51.55
0.62,756.3,253.41,174.26,4.21,4.97,0.23,3.2,54.01
0.69,739.52,260.4,164.59,6.9,3.8,0.24,2.44,63.74
0.9,757.95,376.39,213.31,4.73,2.72,0.27,3.05,62.38
0.86,704.3,394.01,187.97,6.45,3.68,0.24,2.05,74.77
0.75,735.82,261.8,147.57,5.36,4.85,0.36,2.52,69.46
0.96,560.92,362.7,215.33,5.21,4.99,0.03,2.39,37.96
0.87,742.41,299.06,198.96,5.5,2.87,0.23,2.31,53.62
0.62,591.75,252.96,125.22,6.59,2.75,0.18,1,60.05
0.72,622.34,359.32,124.84,3.91,2.24,0.03,4.05,84.77
0.63,607.46,377.41,185.86,6.98,3.71,0.15,1.73,56.42
0.69,625.86,395.88,147.79,5.64,2.06,0.02,2.5,82.21
0.91,742.61,370.6,161.35,4.22,3.31,0.21,3.14,85.14
0.72,570.59,255.67,187.67,5.84,3.4,0.26,2.86,28.01
0.75,746.15,333.36,209.53,5.71,3.98,0.14,2.5,54.55
0.83,641.65,310.08,201.83,4.21,4.69,0.09,1.23,39.89
0.72,727.57,380.92,157.83,3.96,2.96,0.29,3.59,90.27
0.7,727.87,256.49,145.43,4.22,2.56,0.23,1.43,64.93
0.66,665.38,265.18,115.69,4.44,3.12,0.2,2.08,75.86
0.92,589.1,401.84,128.72,3.76,4.62,0.09,4.16,87.64
0.8,749.08,264.87,161.32,6.14,4.38,0.12,3.02,67.12
0.92,790.06,290.4,163.96,6.42,4.05,0.06,0.59,75.07
0.82,515.17,414.64,166.08,4.76,2.63,0.33,2.55,60.74
0.65,596.74,264.21,141.45,4.33,4.45,0.29,1.99,55.79
0.72,554.48,391.15,213.44,5.08,3.42,0.07,1.52,38.99
0.88,728.24,318.06,193.62,3.84,4.21,0.33,3.18,59.4
0.93,700.78,262.25,158.81,5.01,2.37,0.1,3.17,60.21
0.84,561.43,279.63,153.27,5.44,2.72,0.29,3.47,50.55
0.9,586.64,327.21,216.66,3.52,2.14,0.35,2.68,27.03
0.9,753.17,251.46,149.37,5.88,4.69,0.18,0.8,72.92
0.65,686.03,256.04,171.66,4.87,4.54,0.08,0.3,45.96
0.74,723.15,401.52,112.94,6.8,2.87,0.25,3.91,114.8
0.94,721.43,251.47,141.19,5.41,4.49,0.22,4.86,72.62
0.62,692.7,374.24,200.56,6.73,2.34,0.21,2.07,62.58
0.82,638.54,276,198.46,4.52,3.02,0.27,2.67,35.37
0.76,581.57,294.56,142.84,4.94,2.74,0.26,0.41,57.44
0.89,591.78,272.31,172.68,3.66,2.07,0.38,0.74,38.61
0.74,741.37,303.16,115.58,6.07,4.73,0.02,1.53,96.85
0.73,624.47,391.57,132.49,6.22,2.83,0.18,2.19,89.63
0.79,521.75,331.29,148.98,6.04,2.4,0.14,4.82,59.24
0.68,552.22,334.61,187.85,6.63,3.25,0.24,1.31,41.93
0.84,730.56,381.23,200.39,4.76,4,0.25,3.63,64.52
